event_id,status,research_stratum,admission_tier,trigger_type,jurisdiction,layer,coverage_status,denominator_class,denominator_reason,denominator_artifact,rate_reportable,observed_change_count,observed_no_change_count,coverage_gap_count,direct_attribution_count,plausible_attribution_count,first_change_timestamp,source_file
india-fiu-offshore-vda-block-2023,admitted,S4_nation_state,empirical_case,nation_state_block,IN,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/india-fiu-offshore-vda-block-2023.yaml
india-fiu-offshore-vda-block-2023,admitted,S4_nation_state,empirical_case,nation_state_block,IN,offramp_cex,partially_measured,partial_sensitivity_denominator,partially_measured_sensitivity_only,events/*.yaml,sensitivity_only,1,0,0,0,1,2024-01-15T00:00:00+00:00,events/india-fiu-offshore-vda-block-2023.yaml
india-rbi-crypto-ban-2018,admitted,S4_nation_state,empirical_case,nation_state_block,IN,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/india-rbi-crypto-ban-2018.yaml
india-rbi-crypto-ban-2018,admitted,S4_nation_state,empirical_case,nation_state_block,IN,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/india-rbi-crypto-ban-2018.yaml
india-rbi-crypto-ban-2018,admitted,S4_nation_state,empirical_case,nation_state_block,IN,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/india-rbi-crypto-ban-2018.yaml
india-rbi-crypto-ban-2018,admitted,S4_nation_state,empirical_case,nation_state_block,IN,l4_frontend,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/india-rbi-crypto-ban-2018.yaml
india-rbi-crypto-ban-2018,admitted,S4_nation_state,empirical_case,nation_state_block,IN,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/india-rbi-crypto-ban-2018.yaml
india-rbi-crypto-ban-2018,admitted,S4_nation_state,empirical_case,nation_state_block,IN,offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2018-07-06T00:00:00+00:00,events/india-rbi-crypto-ban-2018.yaml
iran-ransomware-ofac-2018,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,l0_network,not_measured,observability_gap,not_queried_yet; cp_not_ingested_v0_1,derived/coverage_matrix.md,no,0,0,0,0,0,,events/iran-ransomware-ofac-2018.yaml
iran-ransomware-ofac-2018,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/iran-ransomware-ofac-2018.yaml
iran-ransomware-ofac-2018,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/iran-ransomware-ofac-2018.yaml
iran-ransomware-ofac-2018,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,l4_frontend,partially_measured,partial_sensitivity_denominator,partially_measured_sensitivity_only,events/*.yaml,sensitivity_only,0,1,0,0,0,,events/iran-ransomware-ofac-2018.yaml
iran-ransomware-ofac-2018,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/iran-ransomware-ofac-2018.yaml
iran-ransomware-ofac-2018,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,offramp_cex,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/iran-ransomware-ofac-2018.yaml
irgc-ransomware-ofac-2022,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/irgc-ransomware-ofac-2022.yaml
irgc-ransomware-ofac-2022,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/irgc-ransomware-ofac-2022.yaml
irgc-ransomware-ofac-2022,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/irgc-ransomware-ofac-2022.yaml
irgc-ransomware-ofac-2022,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,l4_frontend,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/irgc-ransomware-ofac-2022.yaml
irgc-ransomware-ofac-2022,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/irgc-ransomware-ofac-2022.yaml
irgc-ransomware-ofac-2022,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,0,1,0,0,0,,events/irgc-ransomware-ofac-2022.yaml
korea-travel-rule-2022,admitted,S4_nation_state,empirical_case,nation_state_block,KR,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/korea-travel-rule-2022.yaml
korea-travel-rule-2022,admitted,S4_nation_state,empirical_case,nation_state_block,KR,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/korea-travel-rule-2022.yaml
korea-travel-rule-2022,admitted,S4_nation_state,empirical_case,nation_state_block,KR,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/korea-travel-rule-2022.yaml
korea-travel-rule-2022,admitted,S4_nation_state,empirical_case,nation_state_block,KR,l4_frontend,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/korea-travel-rule-2022.yaml
korea-travel-rule-2022,admitted,S4_nation_state,empirical_case,nation_state_block,KR,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/korea-travel-rule-2022.yaml
korea-travel-rule-2022,admitted,S4_nation_state,empirical_case,nation_state_block,KR,offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2022-03-25T00:00:00+00:00,events/korea-travel-rule-2022.yaml
kraken-sec-staking-2023,admitted,S3_doj_sec_cftc_fiod,empirical_case,sec_action,US,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/kraken-sec-staking-2023.yaml
kraken-sec-staking-2023,admitted,S3_doj_sec_cftc_fiod,empirical_case,sec_action,US,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/kraken-sec-staking-2023.yaml
kraken-sec-staking-2023,admitted,S3_doj_sec_cftc_fiod,empirical_case,sec_action,US,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/kraken-sec-staking-2023.yaml
kraken-sec-staking-2023,admitted,S3_doj_sec_cftc_fiod,empirical_case,sec_action,US,l4_frontend,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/kraken-sec-staking-2023.yaml
kraken-sec-staking-2023,admitted,S3_doj_sec_cftc_fiod,empirical_case,sec_action,US,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/kraken-sec-staking-2023.yaml
kraken-sec-staking-2023,admitted,S3_doj_sec_cftc_fiod,empirical_case,sec_action,US,offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2023-02-09T00:00:00+00:00,events/kraken-sec-staking-2023.yaml
kucoin-doj-2024,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/kucoin-doj-2024.yaml
kucoin-doj-2024,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/kucoin-doj-2024.yaml
kucoin-doj-2024,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/kucoin-doj-2024.yaml
kucoin-doj-2024,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,l4_frontend,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2024-03-26T00:00:00+00:00,events/kucoin-doj-2024.yaml
kucoin-doj-2024,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/kucoin-doj-2024.yaml
kucoin-doj-2024,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2024-03-26T00:00:00+00:00,events/kucoin-doj-2024.yaml
lazarus-entity-ofac-2019,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/lazarus-entity-ofac-2019.yaml
lazarus-entity-ofac-2019,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/lazarus-entity-ofac-2019.yaml
lazarus-entity-ofac-2019,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/lazarus-entity-ofac-2019.yaml
lazarus-entity-ofac-2019,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,l4_frontend,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/lazarus-entity-ofac-2019.yaml
lazarus-entity-ofac-2019,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/lazarus-entity-ofac-2019.yaml
lazarus-entity-ofac-2019,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,0,1,0,0,0,,events/lazarus-entity-ofac-2019.yaml
lazarus-laundering-ofac-2020,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/lazarus-laundering-ofac-2020.yaml
lazarus-laundering-ofac-2020,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/lazarus-laundering-ofac-2020.yaml
lazarus-laundering-ofac-2020,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/lazarus-laundering-ofac-2020.yaml
lazarus-laundering-ofac-2020,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,l4_frontend,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/lazarus-laundering-ofac-2020.yaml
lazarus-laundering-ofac-2020,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/lazarus-laundering-ofac-2020.yaml
lazarus-laundering-ofac-2020,admitted,S1_ofac_sdn,null_case,ofac_sdn_designation,US,offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,0,1,0,0,0,,events/lazarus-laundering-ofac-2020.yaml
lockbit-affiliates-ofac-2024,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,"US,UK,AU,EU",l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/lockbit-affiliates-ofac-2024.yaml
lockbit-affiliates-ofac-2024,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,"US,UK,AU,EU",l1_consensus,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,0,1,0,0,0,,events/lockbit-affiliates-ofac-2024.yaml
lockbit-affiliates-ofac-2024,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,"US,UK,AU,EU",l3_rpc,not_measured,observability_gap,no_event_specific_rpc_provider_artifact_or_probe_denominator,derived/l3_provider_census.md,no,0,0,0,0,0,,events/lockbit-affiliates-ofac-2024.yaml
